diameter_m,diameter_mm,volume_m3,volume_fraction,cumulative_passing_pct
0.03574834515112744,35.74834515112744,2.392029049403695e-05,1.6095837503428446e-05,0.0016095837503428446
0.05163473594726875,51.63473594726875,7.208161419006936e-05,4.85033385893623e-05,0.006459917609279075
0.0544861498119371,54.486149811937096,8.469484602838428e-05,5.699071586904867e-05,0.012158989196183943
0.05565042974106951,55.650429741069516,9.024106029005602e-05,6.072273423802792e-05,0.018231262619986734
0.05625468027610796,56.254680276107955,9.321259622933789e-05,6.272226512274699e-05,0.024503489132261434
0.05755674381343312,57.55674381343312,9.983602279007646e-05,6.717913397490898e-05,0.03122140252975233
0.05796299613472167,57.962996134721664,0.00010196499472648734,6.861170797924105e-05,0.038082573327676436
0.058784052580820895,58.7840525808209,0.00010635972152717257,7.156889649973269e-05,0.0452394629776497
0.06031358403422604,60.31358403422604,0.00011487989546220643,7.730207667132964e-05,0.05296967064478266
0.06064139985426837,60.64139985426837,0.0001167632773661295,7.856939443613691e-05,0.06082661008839635
0.061281640434445006,61.28164043444501,0.00012050075534521861,8.108432368580706e-05,0.06893504245697706
0.06344209302964714,63.44209302964714,0.00013369991452430726,8.996596838746562e-05,0.07793163929572361
0.06354007316210426,63.540073162104264,0.00013432033119235555,9.038344349613176e-05,0.08696998364533678
0.06402314953777324,64.02314953777325,0.00013740727501525006,9.246063173796807e-05,0.0962160468191336
0.064598401829051,64.598401829051,0.00014114449468178065,9.497538717047793e-05,0.10571358553618138
0.06520058129995869,65.20058129995869,0.0001451286065796192,9.765627508524098e-05,0.11547921304470549
0.06528687072426292,65.28687072426293,0.00014570557895781394,9.804451676005277e-05,0.12528366472071076
0.06531354240624572,65.31354240624572,0.00014588422746745502,9.816472840138418e-05,0.13510013756084918
0.06542288107139017,65.42288107139018,0.0001466181106815299,9.865855455132947e-05,0.14496599301598212
0.06556776019313323,65.56776019313324,0.00014759432776609258,9.931544588653748e-05,0.15489753760463587
0.06574162813172005,65.74162813172005,0.00014877158454837795,0.00010010761577561964,0.16490829918219785
